AverageMonthlyHours,Department,EmployeeId,LastEvaluation,Left,NumberProject,Promotion,SalaryType,SatisfactoryLevel,TimeSpent,WorkAccident
166,support,1008683,0.51,0,2,0,medium,0.33,3,0
213,technical,1008684,0.96,0,4,0,medium,0.23,4,0
138,technical,1008685,0.79,0,4,0,medium,0.85,2,0
168,technical,1008686,0.57,0,3,0,medium,0.79,2,0
197,management,1008687,0.6,0,4,0,medium,0.6,3,0
220,IT,1008688,0.74,0,5,0,medium,0.89,3,0
175,IT,1008690,0.7,0,4,0,medium,0.61,3,1
181,IT,1008691,0.79,0,5,0,medium,0.4,5,0
157,IT,1008692,0.57,0,3,0,medium,0.49,3,0
247,product_mng,1008693,0.75,0,3,0,medium,0.95,2,0
244,product_mng,1008694,1,0,5,0,medium,0.85,2,0
152,product_mng,1008695,0.39,0,4,0,high,0.24,5,0
176,product_mng,1008696,0.99,0,5,0,low,0.85,4,0
241,IT,1008697,0.98,0,5,0,medium,0.99,2,0
240,RandD,1008698,0.49,0,4,0,medium,0.49,2,0
226,RandD,1008699,0.73,0,3,0,medium,0.56,3,0
240,RandD,1008700,0.66,0,6,0,medium,0.65,4,0
253,RandD,1008701,0.68,0,3,0,low,0.62,5,1
174,RandD,1008702,0.68,0,4,0,low,0.78,3,1
213,marketing,1008703,0.7,0,3,0,low,0.54,2,0
195,sales,1008704,0.77,0,4,0,low,0.61,2,0
230,accounting,1008705,0.99,0,6,0,low,0.49,4,0
248,support,1008706,0.85,0,2,0,low,0.29,6,1
274,technical,1008707,0.79,0,4,0,low,0.64,2,1
217,management,1008708,0.94,0,4,0,low,0.93,2,0
229,marketing,1008709,0.66,0,6,0,low,0.16,6,0
173,marketing,1008710,0.85,0,5,0,low,0.68,3,0
146,marketing,1008711,0.8,0,2,0,low,0.71,4,0
151,sales,1008712,0.82,0,5,0,low,0.62,5,0
137,sales,1008713,0.75,0,2,0,low,0.74,3,1
198,sales,1008714,0.5,0,3,0,low,0.81,3,0
190,sales,1008715,0.82,0,4,0,low,0.2,5,0
206,sales,1008716,0.91,0,4,0,low,0.51,3,0
238,sales,1008717,0.99,0,4,0,low,0.55,3,0
193,sales,1008718,0.41,0,3,0,low,0.45,2,1
176,sales,1008719,0.61,0,4,0,low,0.91,3,0
121,sales,1008720,0.59,0,6,0,low,0.73,5,0
145,sales,1008721,0.88,0,4,0,low,0.98,2,0
212,sales,1008722,0.65,0,4,0,medium,0.62,3,1
198,sales,1008723,0.62,0,3,0,medium,0.57,4,0
189,sales,1008724,0.57,0,3,0,medium,0.99,4,1
200,sales,1008725,0.68,0,2,0,medium,0.82,3,0
217,sales,1008726,0.81,0,4,0,medium,0.24,5,0
260,sales,1008728,0.55,0,3,0,medium,0.9,3,0
206,sales,1008729,0.73,0,5,0,medium,0.13,5,0
249,sales,1008730,0.67,0,3,0,medium,0.6,2,0
154,accounting,1008731,0.87,0,4,0,medium,0.72,2,1
147,accounting,1008732,0.61,0,4,0,medium,0.68,3,0
148,accounting,1008733,0.72,0,3,0,medium,0.51,2,0
220,hr,1008734,0.58,0,3,0,high,0.74,2,0
241,hr,1008735,0.73,0,3,0,low,0.86,3,0
242,hr,1008736,0.51,0,3,0,medium,0.85,3,0
156,hr,1008737,0.85,0,2,0,medium,0.63,3,1
155,technical,1008738,0.87,0,3,0,medium,0.74,3,0
211,technical,1008739,0.5,0,3,0,medium,0.6,3,0
137,technical,1008740,0.82,0,4,0,low,0.69,2,1
269,technical,1008741,0.96,0,2,0,low,0.56,2,0
142,technical,1008742,0.67,0,2,0,low,0.5,3,0
267,technical,1008743,0.5,0,5,0,low,0.84,2,0
134,technical,1008744,0.48,0,5,0,low,0.93,6,0
287,technical,1008745,0.5,0,5,0,low,0.12,4,0
134,technical,1008746,0.58,0,4,0,low,0.52,3,0
185,technical,1008747,0.54,0,3,0,low,0.6,2,0
181,technical,1008748,1,0,3,0,medium,0.71,4,0
169,support,1008749,0.81,0,5,0,medium,0.21,4,0
201,support,1008750,0.84,0,3,0,medium,0.15,6,0
215,support,1008751,0.55,0,2,0,medium,0.38,6,0
222,support,1008752,0.86,0,3,0,medium,0.27,5,0
137,support,1008753,0.64,0,4,0,medium,0.86,2,0
176,support,1008754,0.52,0,6,0,medium,0.17,5,0
257,support,1008755,0.69,0,3,0,medium,0.66,2,0
224,support,1008756,0.51,0,3,0,medium,0.95,4,0
226,support,1008757,0.92,0,5,0,medium,0.59,3,0
196,support,1008758,0.61,0,5,0,medium,0.49,3,0
256,support,1008759,0.88,0,5,0,medium,0.9,4,0
153,technical,1008760,0.81,0,3,0,medium,0.98,4,0
221,technical,1008761,1,0,4,0,medium,0.52,3,0
236,technical,1008762,0.95,0,3,0,medium,0.12,3,0
256,IT,1008764,0.62,0,4,0,medium,0.99,2,0
161,IT,1008765,0.8,0,4,0,medium,0.49,2,0
167,IT,1008766,0.51,0,4,0,medium,0.92,3,1
194,IT,1008767,0.84,0,3,0,medium,0.21,2,0
152,product_mng,1008769,0.81,0,4,0,medium,0.84,2,1
150,product_mng,1008770,0.68,0,3,0,medium,0.72,3,1
207,product_mng,1008771,0.46,0,3,0,medium,0.57,3,0
172,product_mng,1008772,0.69,0,4,0,medium,0.9,3,0
273,IT,1008773,0.75,0,2,0,high,0.59,2,0
134,RandD,1008774,0.69,0,4,0,high,0.97,3,0
109,RandD,1008775,0.85,0,3,0,high,0.56,2,0
124,RandD,1008776,0.59,0,4,0,high,0.78,3,1
253,RandD,1008777,0.72,0,4,0,high,0.64,4,0
224,RandD,1008778,0.9,0,5,0,high,0.58,3,0
217,marketing,1008779,0.58,0,3,0,high,0.68,2,0
148,sales,1008780,0.73,0,3,0,high,0.82,4,0
240,accounting,1008781,0.78,0,5,0,high,0.83,3,0
226,support,1008782,0.49,0,2,0,high,0.49,3,0
176,technical,1008783,0.95,0,4,0,high,0.57,3,0
248,management,1008784,0.93,0,4,0,high,0.66,3,0
206,marketing,1008785,0.6,0,2,0,low,0.78,2,0
192,marketing,1008786,0.8,0,3,0,low,0.55,3,1
140,marketing,1008787,0.62,0,3,0,low,0.98,4,0
141,sales,1008788,0.51,0,4,0,low,0.89,3,0
220,sales,1008789,0.83,0,3,0,low,0.67,3,0
140,sales,1008790,0.49,0,4,0,low,1,3,0
194,sales,1008791,0.44,0,4,0,low,0.67,2,1
228,sales,1008792,0.98,0,2,0,low,0.2,3,0
238,sales,1008793,0.87,0,4,0,low,0.71,3,0
207,sales,1008794,0.91,0,3,0,low,0.65,3,0
164,sales,1008795,0.82,0,4,0,low,0.82,2,0
224,sales,1008796,0.89,0,3,0,low,0.48,3,0
201,sales,1008797,0.9,0,4,0,low,0.96,3,0
131,sales,1008799,0.78,0,5,0,low,0.24,5,0
239,sales,1008800,0.95,0,6,0,medium,0.92,4,0
202,sales,1008801,0.89,0,3,0,medium,0.66,3,1
137,sales,1008802,0.68,0,3,0,medium,0.93,3,1
153,sales,1008803,0.59,0,4,0,medium,0.77,3,0
219,sales,1008804,0.48,0,4,0,medium,0.6,4,1
194,sales,1008805,0.49,0,3,0,medium,0.78,3,1
228,sales,1008806,0.53,0,4,0,medium,0.6,3,0
177,accounting,1008807,1,0,4,0,medium,0.31,5,0
181,accounting,1008808,0.68,0,3,0,medium,0.49,3,0
280,accounting,1008809,0.95,0,4,0,medium,0.33,3,0
133,hr,1008810,0.91,0,3,0,medium,0.76,2,0
237,hr,1008811,0.63,0,3,0,medium,0.65,3,0
152,hr,1008812,0.75,0,5,0,high,0.88,3,0
280,hr,1008813,0.92,0,5,0,high,0.52,6,1
253,technical,1008814,0.5,0,6,0,high,0.48,4,0
105,technical,1008815,0.59,0,5,0,high,0.2,4,0
159,technical,1008816,0.84,0,3,0,high,0.93,3,0
257,technical,1008817,0.92,0,4,0,high,0.55,2,0
202,technical,1008818,0.64,0,3,0,high,0.73,4,0
241,technical,1008819,0.56,0,3,0,high,0.57,3,0
267,technical,1008820,0.8,0,3,0,low,0.63,3,0
175,technical,1008821,0.88,0,4,0,low,0.23,6,0
257,technical,1008822,0.53,0,3,0,low,0.93,2,1
240,technical,1008823,0.86,0,4,0,low,0.78,3,0
181,technical,1008824,0.73,0,5,0,low,0.75,3,1
271,support,1008825,0.82,0,3,0,low,0.61,3,0
151,support,1008826,0.97,0,5,0,low,0.36,3,0
168,support,1008827,0.67,0,2,0,low,0.59,3,0
265,support,1008828,0.63,0,4,0,medium,0.78,3,0
204,support,1008829,0.53,0,5,0,medium,0.93,2,0
223,support,1008830,0.72,0,4,0,medium,0.67,3,0
136,support,1008831,0.63,0,4,0,medium,0.52,2,0
184,support,1008832,0.95,0,5,0,medium,0.69,2,0
186,support,1008833,0.8,0,5,0,medium,0.25,4,1
211,support,1008835,0.83,0,5,0,medium,0.98,3,0
236,technical,1008836,0.89,0,4,0,medium,0.92,4,1
214,technical,1008837,0.98,0,3,0,medium,0.57,2,0
274,technical,1008838,0.52,0,4,0,medium,0.81,3,0
165,management,1008839,0.67,0,5,0,medium,0.56,3,1
235,IT,1008840,0.71,0,5,0,medium,0.86,4,0
189,IT,1008841,0.9,0,4,0,medium,0.74,2,0
112,IT,1008842,0.61,0,3,0,medium,0.57,5,0
163,IT,1008843,0.64,0,3,0,medium,0.9,3,0
162,IT,1008844,0.57,0,3,0,medium,0.8,2,0
149,product_mng,1008845,0.8,0,4,0,medium,0.22,5,0
238,product_mng,1008846,0.84,0,4,0,medium,0.73,2,0
160,product_mng,1008847,0.47,0,3,0,medium,0.48,3,0
263,product_mng,1008848,0.94,0,3,0,medium,0.52,3,0
271,IT,1008849,0.71,0,4,0,medium,0.53,3,0
221,RandD,1008850,0.48,0,4,0,medium,0.97,3,0
255,RandD,1008851,0.54,0,3,0,high,0.97,2,1
170,RandD,1008852,0.88,0,4,0,low,0.54,4,0
190,RandD,1008853,0.7,0,4,0,medium,0.99,4,1
216,RandD,1008854,0.76,0,4,0,medium,0.79,4,0
249,marketing,1008855,0.54,0,3,0,medium,0.71,3,0
174,sales,1008856,0.76,0,3,0,medium,0.82,3,0
265,accounting,1008857,0.7,0,4,0,medium,0.6,4,1
206,support,1008858,0.88,0,2,0,medium,0.17,4,0
222,technical,1008859,0.6,0,4,0,medium,0.73,3,0
152,management,1008860,0.54,0,5,0,medium,0.69,3,1
221,marketing,1008861,0.61,0,4,0,medium,0.86,2,0
239,marketing,1008862,0.55,0,5,0,medium,0.67,2,0
217,marketing,1008863,0.96,0,6,0,low,0.25,4,0
164,sales,1008864,0.66,0,3,0,low,0.65,2,0
142,sales,1008865,0.56,0,3,0,low,0.81,3,0
181,sales,1008866,0.53,0,4,0,low,0.58,3,1
207,sales,1008867,0.57,0,4,0,low,0.14,5,0
167,sales,1008868,0.37,0,2,0,low,0.15,3,0
243,sales,1008869,0.51,0,3,0,low,0.98,2,0
231,sales,1008870,0.5,0,4,0,high,0.91,3,0
250,sales,1008871,0.71,0,4,0,low,0.86,3,1
145,sales,1008872,0.63,0,3,0,high,0.56,2,0
128,sales,1008874,0.64,0,2,0,low,0.54,2,0
254,sales,1008875,0.99,0,5,0,low,0.59,3,1
145,sales,1008876,0.88,0,3,0,high,0.92,4,1
246,sales,1008877,0.8,0,4,0,low,0.82,3,0
246,sales,1008878,0.68,0,5,0,medium,0.86,2,0
236,sales,1008879,0.77,0,5,0,high,0.66,3,0
234,sales,1008880,0.66,0,3,0,medium,0.85,3,0
247,sales,1008881,0.6,0,3,0,medium,0.8,2,0
154,sales,1008882,0.61,0,3,0,medium,0.99,3,0
228,accounting,1008883,0.45,0,3,0,medium,0.25,5,0
173,accounting,1008885,0.54,0,5,0,medium,0.5,2,0
206,hr,1008886,0.71,0,4,0,medium,0.68,2,0
151,hr,1008887,0.87,0,3,0,medium,0.62,2,1
196,hr,1008888,0.54,0,4,0,high,0.99,4,1
229,hr,1008889,0.52,0,3,0,medium,0.93,2,1
235,technical,1008890,0.75,0,3,0,high,0.2,4,0
200,technical,1008891,0.61,0,4,0,low,0.58,3,0
261,technical,1008892,0.76,0,4,0,medium,0.94,6,0
165,technical,1008893,0.54,0,4,0,medium,0.18,3,0
165,technical,1008894,0.62,0,3,0,medium,0.18,4,0
255,technical,1008895,0.74,0,5,0,medium,0.7,2,0
185,technical,1008896,0.92,0,5,0,low,0.93,5,0
229,technical,1008897,0.76,0,4,0,low,0.5,3,1
153,technical,1008898,0.71,0,3,0,low,0.54,3,0
238,technical,1008899,0.63,0,4,0,low,0.74,2,0
199,technical,1008900,0.67,0,3,0,low,0.66,2,0
185,support,1008901,0.87,0,3,0,low,0.61,2,1
196,support,1008902,0.98,0,3,0,low,0.74,6,1
201,support,1008903,0.51,0,4,0,low,0.48,4,0
189,support,1008904,0.84,0,3,0,low,0.65,2,1
250,support,1008905,0.49,0,2,0,low,0.94,5,0
254,support,1008906,0.79,0,4,0,high,0.91,2,0
212,support,1008907,0.65,0,3,0,low,0.87,3,1
250,support,1008910,0.85,0,3,0,low,0.68,3,0
266,support,1008911,0.88,0,3,0,high,0.95,2,1
133,technical,1008912,0.96,0,4,0,low,0.63,2,0
181,technical,1008913,0.53,0,4,0,low,0.47,3,0
282,technical,1008914,0.5,0,6,0,low,0.2,6,1
173,management,1008915,0.84,0,2,0,high,0.72,2,1
237,IT,1008916,0.57,0,5,0,low,0.56,2,0
202,IT,1008917,0.74,0,3,0,medium,0.7,2,0
162,IT,1008918,0.82,0,3,0,high,0.59,2,0
248,IT,1008919,0.96,0,3,0,medium,0.78,3,0
165,IT,1008920,0.64,0,3,0,high,0.62,3,0
216,product_mng,1008921,0.61,0,2,0,medium,0.71,2,0
143,product_mng,1008922,0.45,0,4,0,medium,0.72,6,0
254,product_mng,1008923,0.77,0,3,0,medium,0.76,3,0
186,product_mng,1008924,0.56,0,3,0,medium,0.83,3,0
245,IT,1008925,0.99,0,4,0,medium,0.92,4,0
157,RandD,1008926,0.77,0,3,0,medium,0.67,3,0
184,RandD,1008927,0.45,0,3,0,medium,0.56,3,0
210,RandD,1008928,0.63,0,4,0,medium,0.91,3,0
137,RandD,1008929,0.86,0,4,0,high,0.56,2,1
145,RandD,1008930,0.95,0,3,0,low,0.72,2,0
181,marketing,1008931,0.86,0,4,0,medium,0.56,3,0
174,sales,1008932,0.56,0,3,0,medium,0.92,3,0
183,accounting,1008933,0.88,0,5,0,medium,0.74,3,1
190,technical,1008935,0.72,0,2,0,medium,0.69,2,0
142,management,1008936,0.78,0,4,0,medium,0.87,3,0
198,marketing,1008937,0.5,0,3,0,medium,0.98,3,0
185,marketing,1008938,0.61,0,3,0,medium,0.9,3,0
171,marketing,1008939,0.87,0,4,0,medium,0.49,3,1
264,sales,1008940,0.57,0,4,0,high,0.78,3,0
175,sales,1008941,0.98,0,3,0,low,0.58,3,0
210,sales,1008942,0.88,0,5,0,low,0.91,2,1
212,sales,1008943,0.75,0,4,0,low,0.92,3,0
97,sales,1008944,0.66,0,4,0,high,0.36,2,0
214,sales,1008945,0.53,0,4,0,low,0.55,3,0
244,sales,1008946,0.96,0,4,0,low,0.95,3,0
246,sales,1008947,0.67,0,3,0,low,0.5,3,0
115,sales,1008948,0.73,0,3,0,high,0.42,6,0
237,sales,1008949,0.68,0,3,0,low,0.75,5,0
146,sales,1008950,0.7,0,4,0,low,0.88,4,0
159,sales,1008951,0.63,0,5,0,low,0.53,4,0
246,sales,1008952,0.4,0,4,0,low,0.84,3,0
226,sales,1008953,0.93,0,3,0,low,0.49,3,0
261,sales,1008954,0.91,0,3,0,low,0.71,3,0
242,sales,1008955,0.64,0,4,0,low,0.83,2,0
177,sales,1008956,0.93,0,4,0,medium,0.88,3,0
144,sales,1008957,0.53,0,4,0,medium,0.87,3,0
221,sales,1008958,0.82,0,2,0,medium,0.43,5,0
265,accounting,1008959,0.9,0,5,0,medium,0.8,3,0
224,accounting,1008960,0.67,0,5,0,medium,0.32,4,1
167,accounting,1008961,0.56,0,3,0,medium,0.77,4,0
245,hr,1008962,0.77,0,3,0,medium,0.97,3,0
232,hr,1008963,0.63,0,4,0,medium,0.98,2,0
229,hr,1008964,0.64,0,5,0,medium,0.62,2,0
128,hr,1008965,0.94,0,4,0,medium,0.53,6,0
211,technical,1008966,0.49,0,3,0,medium,0.93,2,0
194,technical,1008967,0.91,0,4,0,medium,0.51,2,0
214,technical,1008968,0.76,0,4,0,high,0.76,3,0
216,technical,1008969,0.89,0,3,0,low,0.69,4,0
222,technical,1008970,0.6,0,4,0,medium,0.58,3,0
144,technical,1008971,0.77,0,4,0,medium,0.98,4,0
287,technical,1008972,0.54,0,3,0,medium,0.58,6,0
157,technical,1008974,0.79,0,4,0,low,0.84,4,0
181,technical,1008976,0.72,0,5,0,low,0.88,4,0
133,support,1008977,0.99,0,3,0,low,0.69,3,0
154,support,1008978,0.84,0,5,0,low,0.56,2,1
265,support,1008979,0.58,0,3,0,low,0.49,3,0
113,support,1008980,0.45,0,4,0,low,0.4,3,0
280,support,1008981,0.36,0,3,0,low,0.67,4,0
213,support,1008982,0.5,0,3,0,low,0.79,3,1
255,support,1008983,0.44,0,5,0,low,0.47,5,1
243,support,1008984,0.54,0,3,0,low,0.82,4,0
206,support,1008985,0.87,0,3,0,low,0.82,2,0
149,support,1008986,0.57,0,5,0,low,0.63,3,0
273,support,1008987,0.53,0,2,0,low,0.91,3,0
226,technical,1008988,1,0,4,0,low,0.89,2,1
238,technical,1008989,0.93,0,3,0,low,0.96,2,0
226,technical,1008990,0.72,0,2,0,low,0.83,3,0
199,management,1008991,0.92,0,3,0,low,0.75,3,1
202,IT,1008992,0.82,0,5,0,low,0.75,3,1
152,IT,1008993,0.69,0,2,0,low,0.41,4,1
167,IT,1008994,0.94,0,3,0,low,0.96,3,0
130,IT,1008995,0.79,0,4,0,medium,0.58,3,0
229,IT,1008996,0.89,0,3,0,medium,0.74,3,0
261,product_mng,1008997,0.74,0,4,0,medium,0.78,3,1
182,product_mng,1008998,0.72,0,3,0,medium,0.5,2,1
198,product_mng,1008999,0.52,0,4,0,medium,1,3,0
244,product_mng,1009000,0.91,0,3,0,medium,0.85,3,0
275,IT,1009001,0.89,0,4,0,medium,0.82,3,0
245,RandD,1009002,0.81,0,5,0,medium,0.19,5,0
147,RandD,1009003,0.9,0,3,0,medium,0.9,3,1
275,RandD,1009004,1,0,4,0,medium,0.59,3,0
167,RandD,1009005,0.46,0,2,0,medium,0.53,2,0
149,RandD,1009006,0.5,0,5,0,medium,0.57,5,1
233,marketing,1009007,0.99,0,4,0,high,0.85,2,0
167,sales,1009008,0.67,0,5,0,low,0.64,2,0
159,accounting,1009009,0.54,0,3,0,medium,0.57,3,1
229,technical,1009011,0.7,0,5,0,medium,0.6,2,0
199,management,1009012,0.76,0,4,0,medium,0.17,5,0
174,marketing,1009013,0.63,0,3,0,low,0.54,3,0
275,marketing,1009014,0.78,0,5,0,low,0.35,4,0
217,marketing,1009015,0.77,0,5,0,low,0.92,4,0
192,sales,1009016,1,0,4,0,low,0.66,2,0
195,sales,1009017,0.9,0,4,0,low,0.83,3,0
261,sales,1009018,0.86,0,3,0,low,0.89,4,0
199,sales,1009019,0.61,0,4,0,low,0.94,3,0
160,sales,1009020,0.85,0,4,0,low,0.24,5,0
177,sales,1009021,0.8,0,3,0,low,0.69,4,0
179,sales,1009022,0.46,0,3,0,low,0.45,2,1
161,sales,1009023,0.93,0,4,0,low,0.78,3,0
279,sales,1009024,0.38,0,5,0,low,0.91,5,0
246,sales,1009025,0.65,0,4,0,low,0.63,6,1
199,sales,1009026,0.8,0,4,0,low,0.71,2,0
161,sales,1009027,0.69,0,3,0,low,0.73,3,0
219,sales,1009028,0.52,0,5,0,low,0.69,3,0
162,sales,1009029,0.57,0,5,0,low,0.52,3,0
258,sales,1009030,0.66,0,4,0,low,0.78,3,0
269,sales,1009031,0.69,0,3,0,low,0.94,3,0
201,sales,1009032,0.73,0,4,0,low,0.55,3,0
278,sales,1009033,0.38,0,2,0,low,0.43,3,1
147,sales,1009034,0.66,0,3,0,medium,0.77,2,0
247,accounting,1009035,0.8,0,5,0,medium,0.59,3,0
191,accounting,1009036,0.54,0,4,0,medium,0.65,4,0
280,accounting,1009037,0.37,0,2,0,medium,0.82,3,0
191,hr,1009038,0.72,0,2,0,medium,0.31,3,0
264,hr,1009039,0.65,0,4,0,medium,0.84,2,0
236,hr,1009040,0.4,0,3,0,medium,0.15,5,0
271,hr,1009041,0.52,0,4,0,medium,0.64,2,1
129,technical,1009042,0.63,0,5,0,medium,0.48,5,0
249,technical,1009043,0.58,0,4,0,medium,0.82,5,0
188,technical,1009044,0.54,0,3,0,medium,0.99,3,0
147,technical,1009045,0.52,0,3,0,medium,0.8,3,1
273,technical,1009046,0.92,0,3,0,high,0.94,3,0
237,technical,1009047,0.81,0,4,0,low,0.94,3,1
273,technical,1009048,0.79,0,3,0,medium,0.77,2,0
190,technical,1009049,0.54,0,3,0,medium,0.48,3,0
226,technical,1009050,0.68,0,3,0,medium,0.62,3,0
216,technical,1009051,0.9,0,4,0,medium,0.61,3,0
205,technical,1009052,0.6,0,6,0,low,0.27,5,1
208,support,1009053,0.65,0,3,0,low,0.89,2,0
249,support,1009055,0.77,0,3,0,low,0.64,2,1
134,support,1009056,0.88,0,5,0,low,0.73,2,1
189,support,1009057,0.85,0,2,0,low,0.74,3,0
143,support,1009058,0.82,0,4,0,low,0.75,2,0
173,support,1009059,0.84,0,4,0,low,0.78,3,0
248,support,1009060,0.95,0,6,0,low,0.18,3,0
186,support,1009061,0.84,0,3,0,low,0.8,6,0
191,support,1009062,0.64,0,5,0,low,0.89,3,0
227,support,1009063,0.5,0,3,0,low,0.84,2,0
269,technical,1009064,0.38,0,2,0,low,0.64,5,0
254,technical,1009065,0.82,0,3,0,low,0.53,3,1
180,technical,1009066,0.66,0,4,0,low,0.15,4,0
144,management,1009067,0.62,0,3,0,low,0.66,3,0
137,IT,1009068,0.78,0,5,0,low,0.49,3,1
223,IT,1009069,0.72,0,3,0,low,0.78,4,0
286,IT,1009070,0.75,0,5,0,low,0.39,5,0
151,IT,1009071,0.83,0,3,0,low,0.9,3,0
244,IT,1009072,0.74,0,5,0,low,0.96,2,1
216,product_mng,1009073,0.81,0,4,0,medium,0.63,4,0
173,product_mng,1009074,0.74,0,4,0,medium,0.63,3,0
186,product_mng,1009075,0.81,0,3,0,medium,0.89,3,0
205,product_mng,1009076,0.57,0,2,0,medium,0.93,4,1
202,IT,1009077,0.59,0,4,0,medium,0.87,3,0
189,RandD,1009078,0.53,0,3,0,medium,0.56,3,0
181,RandD,1009079,0.55,0,4,0,medium,0.97,5,1
207,RandD,1009080,0.51,0,3,0,medium,0.61,3,0
240,RandD,1009081,0.46,0,4,0,medium,0.73,4,1
164,RandD,1009082,0.69,0,2,0,medium,0.61,2,0
212,marketing,1009083,0.71,0,4,0,medium,0.99,2,0
151,sales,1009084,0.75,0,4,0,medium,0.57,2,0
197,accounting,1009085,0.96,0,4,0,high,0.74,3,0
265,support,1009086,0.61,0,5,0,low,0.86,3,0
274,technical,1009087,0.72,0,4,0,medium,0.68,3,0
201,management,1009088,0.63,0,3,0,medium,0.66,4,0
250,marketing,1009089,0.89,0,3,0,medium,0.86,2,0
165,marketing,1009090,0.78,0,3,0,medium,0.85,4,0
186,marketing,1009091,0.53,0,5,0,low,0.98,3,0
162,sales,1009093,0.54,0,5,0,low,0.2,6,0
141,sales,1009094,0.97,0,3,0,low,0.9,3,0
268,sales,1009095,0.96,0,5,0,low,0.51,4,0
176,sales,1009096,0.77,0,3,0,low,0.63,2,1
223,sales,1009097,0.88,0,3,0,low,0.83,3,1
218,sales,1009098,0.72,0,4,0,low,0.67,2,1
228,sales,1009099,0.52,0,4,0,low,0.96,3,0
204,sales,1009100,0.75,0,3,0,low,0.69,3,0
148,sales,1009101,0.9,0,4,0,low,0.69,2,0
221,sales,1009102,0.94,0,3,0,low,0.64,2,0
271,sales,1009103,0.48,0,4,0,low,0.62,3,0
191,sales,1009104,0.75,0,3,0,low,0.55,3,0
223,sales,1009105,0.51,0,4,0,low,0.98,2,0
250,sales,1009106,0.78,0,5,0,low,0.83,2,1
230,sales,1009107,0.77,0,3,0,low,0.73,2,0
226,sales,1009108,0.86,0,3,0,low,0.58,2,0
182,sales,1009109,0.67,0,4,0,medium,0.52,3,0
195,sales,1009110,0.7,0,3,0,medium,0.91,3,0
231,accounting,1009111,0.64,0,3,0,medium,0.72,2,0
224,accounting,1009112,0.74,0,3,0,medium,0.7,3,0
229,accounting,1009113,0.92,0,4,0,medium,0.86,4,0
158,hr,1009114,0.57,0,2,0,medium,0.82,3,1
242,hr,1009115,0.78,0,4,0,medium,0.83,3,1
183,hr,1009116,0.64,0,3,0,medium,0.99,3,0
213,hr,1009117,0.58,0,5,0,medium,0.88,4,0
263,technical,1009118,0.74,0,4,0,medium,0.68,2,1
237,technical,1009119,0.49,0,3,0,medium,0.9,2,0
126,technical,1009120,0.67,0,6,0,medium,0.59,3,0
168,technical,1009121,0.71,0,6,0,high,0.76,2,0
151,technical,1009122,0.63,0,5,0,low,0.23,4,1
239,technical,1009123,0.85,0,4,0,medium,0.8,3,0
174,technical,1009124,0.49,0,4,0,medium,0.62,3,0
277,technical,1009125,0.46,0,5,0,medium,0.28,6,0
133,technical,1009126,0.97,0,3,0,medium,0.81,3,0
244,technical,1009128,0.6,0,5,0,low,0.76,3,1
232,support,1009129,0.87,0,3,0,low,0.79,2,0
162,support,1009131,0.59,0,5,0,low,0.22,2,0
228,support,1009132,0.73,0,5,0,low,0.18,5,0
180,support,1009133,0.49,0,2,0,low,0.91,3,0
252,support,1009134,0.63,0,2,0,low,0.69,3,0
212,support,1009135,0.66,0,5,0,low,0.91,3,0
224,support,1009136,0.84,0,4,0,low,0.67,3,0
240,support,1009137,0.62,0,2,0,low,0.98,3,1
183,support,1009138,0.62,0,4,0,low,0.69,4,0
160,support,1009139,0.74,0,5,0,low,0.96,5,1
225,technical,1009140,0.68,0,4,0,low,0.69,3,0
268,technical,1009141,0.68,0,3,0,low,0.65,2,1
221,technical,1009142,0.75,0,3,0,low,0.7,3,0
173,management,1009143,0.94,0,3,0,low,0.48,2,0
103,IT,1009144,0.51,0,4,0,low,0.48,4,0
196,IT,1009145,0.89,0,4,0,low,0.16,3,1
239,IT,1009146,0.97,0,3,0,low,0.72,3,0
171,IT,1009147,0.71,0,3,0,low,0.91,2,0
243,IT,1009148,0.54,0,3,0,medium,0.74,3,0
153,product_mng,1009149,0.56,0,2,0,medium,0.56,2,0
142,product_mng,1009150,0.41,0,6,0,medium,0.56,3,0
168,product_mng,1009151,0.55,0,5,0,medium,0.88,2,0
180,product_mng,1009152,0.9,0,5,0,medium,0.86,4,0
186,IT,1009153,0.84,0,4,0,medium,0.66,3,0
236,RandD,1009154,0.45,0,3,0,medium,0.41,2,0
267,RandD,1009155,0.83,0,5,0,medium,0.68,3,0
129,RandD,1009156,0.47,0,3,0,medium,0.59,2,0
181,RandD,1009157,0.78,0,3,0,medium,0.52,3,0
99,RandD,1009158,0.54,0,2,0,medium,0.3,2,0
170,marketing,1009159,0.67,0,5,0,medium,0.44,3,1
195,sales,1009160,0.64,0,3,0,high,0.75,3,0
149,accounting,1009161,0.94,0,4,0,low,0.23,6,0
132,support,1009162,0.46,0,6,0,medium,0.34,2,0
164,technical,1009163,0.59,0,3,0,medium,0.52,3,0
250,management,1009164,0.83,0,4,0,medium,0.79,2,0
204,marketing,1009165,0.77,0,3,0,medium,0.5,2,0
210,marketing,1009166,0.65,0,3,0,low,0.89,3,0
98,marketing,1009167,0.52,0,6,0,low,0.84,3,0
241,sales,1009168,0.47,0,3,0,low,0.26,4,0
203,sales,1009169,0.96,0,5,0,low,0.57,4,0
201,sales,1009171,0.62,0,5,0,low,0.94,2,0
124,sales,1009172,0.58,0,2,0,low,0.3,3,0
